PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-4 (sg-047f254a8ebdbbf30) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-047f254a8ebdbbf30;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-047f254a8ebdbbf30;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group launch-wizard-1 (sg-060a180310cc93e3a) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-060a180310cc93e3a;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-060a180310cc93e3a;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-1 (sg-060a180310cc93e3a) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-060a180310cc93e3a;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-060a180310cc93e3a;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-1 (sg-060a180310cc93e3a) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-060a180310cc93e3a;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-060a180310cc93e3a;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group launch-wizard-5 (sg-06d75823ce655fc42) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-06d75823ce655fc42;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-06d75823ce655fc42;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-5 (sg-06d75823ce655fc42) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-06d75823ce655fc42;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-06d75823ce655fc42;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-5 (sg-06d75823ce655fc42) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-06d75823ce655fc42;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-06d75823ce655fc42;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group launch-wizard-22 (sg-0b3f5038592545c0e) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-0b3f5038592545c0e;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0b3f5038592545c0e;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-22 (sg-0b3f5038592545c0e) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-0b3f5038592545c0e;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0b3f5038592545c0e;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-22 (sg-0b3f5038592545c0e) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-0b3f5038592545c0e;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0b3f5038592545c0e;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group launch-wizard-30 (sg-008231ea5552078ba) has 2 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-008231ea5552078ba;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-008231ea5552078ba;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-30 (sg-008231ea5552078ba) has 2 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-008231ea5552078ba;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-008231ea5552078ba;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-30 (sg-008231ea5552078ba) has 2 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-008231ea5552078ba;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-008231ea5552078ba;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group Kali Linux-2026.1-amd64-AutogenByAWSMP--2 (sg-0edc7e028df8de3e9) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-0edc7e028df8de3e9;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0edc7e028df8de3e9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group Kali Linux-2026.1-amd64-AutogenByAWSMP--2 (sg-0edc7e028df8de3e9) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-0edc7e028df8de3e9;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0edc7e028df8de3e9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group Kali Linux-2026.1-amd64-AutogenByAWSMP--2 (sg-0edc7e028df8de3e9) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-0edc7e028df8de3e9;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0edc7e028df8de3e9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group Kali Linux-2025.2-amd64-AutogenByAWSMP--1 (sg-03f34a362761817bd) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-03f34a362761817bd;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-03f34a362761817bd;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group Kali Linux-2025.2-amd64-AutogenByAWSMP--1 (sg-03f34a362761817bd) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-03f34a362761817bd;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-03f34a362761817bd;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group Kali Linux-2025.2-amd64-AutogenByAWSMP--1 (sg-03f34a362761817bd) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-03f34a362761817bd;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-03f34a362761817bd;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group launch-wizard-10 (sg-09af3d1131f67434c) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-09af3d1131f67434c;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-09af3d1131f67434c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-10 (sg-09af3d1131f67434c) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-09af3d1131f67434c;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-09af3d1131f67434c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-10 (sg-09af3d1131f67434c) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-09af3d1131f67434c;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-09af3d1131f67434c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group launch-wizard-17 (sg-04cb06d277b67eb6c) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-04cb06d277b67eb6c;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-04cb06d277b67eb6c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-17 (sg-04cb06d277b67eb6c) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-04cb06d277b67eb6c;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-04cb06d277b67eb6c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group launch-wizard-17 (sg-04cb06d277b67eb6c) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:213146990554:security-group/sg-04cb06d277b67eb6c;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-04cb06d277b67eb6c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;A.5 Organizational controls;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;FAIL;Password expiration is not set.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;213146990554;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;A.5 Organizational controls;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_lowercase;False;213146990554;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;A.5 Organizational controls;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_minimum_length_14;False;213146990554;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;A.5 Organizational controls;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;FAIL;IAM password policy does not require at least one number.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_number;False;213146990554;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;213146990554;ap-southeast-2;2026-07-15 20:14:58.543427;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;A.5 Organizational controls;A.5.15;Access Control;Rules to control physical and logical access to information and other associated assets should be established;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_reuse_24;False;213146990554;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
